id,text,polarity,polarity_confidence,subjectivity,subjectivity_confidence;
924770490408894464,I just realized there's a podcast app on my phone. I've had an iPhone for like 6 years and I'm just now seeing this thing?,neutral,0.652044951915741,subjective,1.0
924770417260335104,So I broke my iPhone and had to downgrade phones. Now I got a different phone and the screen just cracked .,negative,0.8382702469825745,subjective,1.0
924769500423004160,most ppl put their phones in a case which adds its own bezel anyways. Making the iPhone X and S8's curved edges pointless.,negative,0.6534302830696106,subjective,0.9999975009240794
924768930425659394,"Buying the iPhone 6+ friday cause my phone cracked and some more shit , that’s not how I roll .",negative,0.8290960192680359,subjective,1.0
924768726465110016,"Can't deal with some of the absolute trash people sell on Shpock! An empty Ted Baker box, iPhone ear phones case and iPhone ejected pin pic.twitter.com/H2hnUNCq1x",negative,0.9514085054397583,objective,0.9997913757958803
924765509928869888,1. iPhone 6 omg this phone was a legend. Unfortunately within ten months the battery was broken and it had to be laid to rest. Never forget.,negative,0.9283632636070251,subjective,1.0
924765082025947138,No it will do this weird thing on the computer and you just press yes. And it starts the whole phone over like a whole new iphone,negative,0.5446372032165527,subjective,1.0
924764981048029184,3. iPhone 7 Sleek af but tbh I've had it almost a year and the sound has never worked which is not what you want in a phone.,negative,0.9430227279663086,subjective,1.0
924764277650604032,@ AppleSupport When will there be a new update for the iPhone 7 Plus? My phone has been spazzing like crazy lately and I just bought it...,neutral,0.5082967877388,subjective,1.0
924762821866356736,so my phone completely shut off and I haven't had a phone all day now ive gotta buy a brand new one today here I come iPhone 8,negative,0.9918453097343445,subjective,1.0
924761931700871168,"My dumbass tried to get @ WittLowry to sign my gloss iPhone instead of my phone case, and when I woke up, the autograph was completely gone",negative,0.7826037406921387,subjective,1.0
924760191186423808,@ Apple STOP FUCKING UP EVERYONE'S PHONE BY THE TIME YOU RELEASE A NEW PHONE YOU FUCKS. MY PHONE AND EVERYONE I KNOW WHO HAS AN IPHONE +,negative,0.8954856991767883,subjective,1.0
924758301794897920,"Took my lifeproof case off my iPhone to clean it and my phone feels amazing, but I don’t trust myself enough to leave it off",positive,0.9561063051223755,subjective,1.0
924757048490897408,"And my neighbor must have found my phone outside and returned it to me. So if anyone wants to buy a gold iPhone 6s from me, holler.",negative,0.699198305606842,subjective,1.0
924756749382488064,"Went to AT&T and got the iPhone 8 plus, my life has never been better because I am obsessed with my phone in a way I didn’t think possible.",positive,0.5293433666229248,subjective,1.0
924756051970478080,I got an iPhone 7 and I’m really excited because I finally have a phone that works,positive,0.8558129072189331,subjective,1.0
924755912493027329,My mom tried an iPhone once and got so frustrated I thought she was gonna chuck the phone at the floor.,negative,0.8507677912712097,subjective,1.0
924754953553563650,"5. if u have an iphone, keep all of ur music and photos on the cloud to save space on ur phone",neutral,0.5217944383621216,subjective,0.7844192671862165
924754730043179009,Enter To # Win an Apple iPhone X 256GB Phone and Sena Leather Case ~ # Sweeps Ends 12-14 https://buff.ly/2ycVdoS via @ sonyasparkspic.twitter.com/1c7I0wracu,neutral,0.924764096736908,objective,0.9999999990007555
924753981821382661,The only downside of the iPhone 8 is that I can’t listen to my music and charge my phone…,positive,0.36459052562713623,subjective,1.0
924752980636786688,So I just found out there is no iPhone X plus and I'm gonna cry cause I don't want to go back to a smaller phone.,negative,0.8426271677017212,subjective,1.0
924752652310781952,Dropped my phone one too many times and my Tough Armor case always saves me. Will definitely be buying another for my iPhone X # spigenmoment,negative,0.8830544352531433,subjective,1.0
924752641036636160,"Trying to explain to my mom how to connect to wifi on her iPhone, over her house phone and all she keeps yelling is my Apple ID won't work",neutral,0.532525360584259,subjective,1.0
924752316258975744,I was able to turn off the phone by holding the side button. But my iPhone 7 doesn’t restart by holding the side and home button,neutral,0.6628612279891968,subjective,1.0
924751089936818178,"no, I don't have a iPhone and ooVoo and Skype are total shit on my phone, I get really anxious anyways when it comes to calls and face time https://twitter.com/slwtown/status/874405988786479112 …",negative,0.979896068572998,subjective,1.0
924750196206026753,Just received some iPhone X cases today and wow. This phone physically is a lot smaller than my iPhone 7plus # iPhoneX,positive,0.59892338514328,objective,0.9716004739664668
924749536697909248,Marlon please pick me for the iPhone a giveaway and 2017. I'm tired of using my mom phone please call me at 954 213 2415 please! pic.twitter.com/XU7ygZiLTN,negative,0.8170473575592041,subjective,1.0
924749481068892160,I switched to Android a while back.. And I have noticed I charge the phone a lot less regularly than when I had an iPhone.. 1/3 less in fact..,negative,0.42458251118659973,subjective,1.0
924748854192496640,I have the 128 GB iPhone 7 and I’ve had two replacements due to phone malfunction since February. Every 4 months it craps out..,neutral,0.6514173746109009,subjective,1.0
924748246886637568,(1/2) Just renewed my contract with @ TELUSsupport and got an iPhone 8+ a month ago. Then I get a new job that gives me a new phone.,neutral,0.4640231132507324,subjective,1.0
924747612011376640,# iphone Full Protection with Tempered Glass for iPhone 6 and 7 https://phone ... https://phone-accessories.online/shop/full-protection-tempered-glass-iphone-6-7/ …pic.twitter.com/4c9CbYFZcj,neutral,0.8908636569976807,objective,1.0
924747486379560960,"@ snapchatsupport I just got the iPhone 8 and I can’t login. I had 2 step verification with an authentication app, but my authentication app removed all the apps from it when I got my new phone. And I had to trade in my old phone that had Snapchat logged in.",negative,0.4461119472980499,subjective,1.0
924746710710042624,This iPhone update sucks. Phone calls aren’t keep dropping out without even a ring-a-ling and everything is so slow. I mean... W.,negative,0.999997615814209,subjective,1.0
924746655731240960,"My iPhone is basically a piece of shit brick I can't access messages, phone, and any apps 9/10 times",negative,0.992577850818634,subjective,1.0
924746650895007745,i’m so mad my dad pre ordered the iphone x bc he literally doesn’t do shit on his phone but check his emails and call me about dishes,negative,0.44557416439056396,subjective,1.0
924746023183859712,"And I found out my brother left his brand new iPhone 8 at the mall, no ones returned it and I just ordered a customized phone case 4 him",neutral,0.40528959035873413,subjective,1.0
924745779159302144,"Went to AT&T for just a new phone.. came out with an iphone, ipad, and beats",neutral,0.5684919953346252,subjective,0.9936690438863739
924745202836926465,If i got to win iPhone 8 and grip case would absolutely mean the world to me to win really need a phone really badly it would mean alot to m,neutral,0.5085769295692444,subjective,1.0
924744619140829186,Hoping and praying for a miracle and prayer answered to win I really need a phone really badly would mean the world to me to win iPhone 8,negative,0.8745839595794678,subjective,1.0
924744442719846400,I really truley need a phone really badly can't afford one it would be my only Christmas and my birthday if i get to win iPhone 8&grip case pic.twitter.com/0mGHTyKa3K,negative,0.9956918358802795,subjective,1.0
924744058945273856,"I do, doesn’t bother me how much it is I love my phone and I am willing to pay more for the iPhone X",positive,0.9064648747444153,subjective,1.0
924742322901934080,"@ AppleSupport since updating my iPhone 6 to iOS 11.0.3 my phone keeps freezing (have to force shut down to unfreeze), phone shuts down on its own, and when I open any app it just quits... my phone is now useless (tweeting from my iPad bc I cant on my phone). HELP? # iOS1103",negative,0.9517897963523865,subjective,1.0
924739999186030592,I never had a samsung phone I been team iphone and LG since high school,neutral,0.7555159330368042,subjective,1.0
924739539175985152,Can't wait to get my new phone. I am going for Samsung A5. It has a better camera than my iphone SE and I am told is better than iphones,positive,0.9321070313453674,subjective,1.0
924739379247046656,I love my phone but the emoji faces are so different from an iPhone and damn I have trouble of what emoji I want to choose lol,positive,0.7002087831497192,subjective,1.0
924738954695454721,FYI my phone is broken and I am waiting for a new one to come Wednesday. Back to the no iphone times. lol — feeling annoyed,negative,0.8984214663505554,subjective,1.0
924734446191996928,I called to purchase my IPhone 6S and cancel my lease. According to the chat session CS it's completed. I want to have my phone unlocked,neutral,0.6546879410743713,subjective,1.0
924734292365860864,Shout to find my IPhone and to the girl that actually found my phone lmao,positive,0.5809040665626526,subjective,0.8433050868050517
924733873962881024,"I used to be a phone sales rep and I remember before the 7 came out, the Samsung rep for my store told me about the anniversary iPhone-",neutral,0.4909445345401764,subjective,1.0
924732896224694272,Trying to get a new phone and don't no which one to go for iPhone 8 or x,negative,0.5624347925186157,objective,0.9600397636071751
924732578283905024,My Canon EOS 1100D (really need to update to the 50D) and sometimes my phone (iPhone 5c but I change it last week to a 7) # BlogosphereChat,negative,0.4668661057949066,subjective,1.0
924732551956008960,@ RogersHelps why can’t I get the unlock code for free for my iPhone. I be had for 3 years. # notfair want to sell current phone and get new,neutral,0.5449503660202026,subjective,1.0
924732441876684801,"Excited about the iPhone X. However, I imagine in 2 years I'm end up on Pixel. Phones and apps are getting really good really quickly.",positive,0.5442490577697754,subjective,1.0
924731988401098753,HOK Smart Watch Fashion Metal Band Bluetooth Smartwatch Cell Phone For Iphone And Android Smart Phone (Gold) http://best-smart-watch-review.com/2017/10/29/hok-smart-watch-fashion-metal-band-bluetooth-smartwatch-cell-phone-for-iphone-and-android-smart-phone-gold/ …,neutral,0.665057897567749,objective,0.9999999997911997
924731899574177793,People paying £1149 for an iPhone X. What has the world come to? You can get all the features and more on an android phone for less money,neutral,0.5560190081596375,subjective,1.0
924730828285919232,"So @ adryseitz somehow has the ability to do the find my iPhone feature for my entire family, and she won’t stop making my phone go off",positive,0.3739299774169922,subjective,1.0
924729867253506049,Antimi SmartWatch Sweatproof Smart Watch Phone for Android HTC Sony Samsung LG Google Pixel /Pixel and iPhone 5 5S… http://best-smart-watch-review.com/2017/10/29/antimi-smartwatch-sweatproof-smart-watch-phone-for-android-htc-sony-samsung-lg-google-pixel-pixel-and-iphone-5-5s-6-6-plus-7-smartphones-silver/ …,neutral,0.9055222868919373,objective,0.999999999995925
924729479498407936,Qiufeng DZ09 Smart Watch Smartwatch Bluetooth Sweatproof Phone with Camera TF/SIM Card Slot for Android and IPhone… http://best-smart-watch-review.com/2017/10/29/qiufeng-dz09-smart-watch-smartwatch-bluetooth-sweatproof-phone-with-camera-tfsim-card-slot-for-android-and-iphone-smartphones-for-kids-girls-boys-men-womenblack/ …,neutral,0.823586106300354,objective,0.9999999878518663
924729332148396033,My phone is making this sound randomly and it’s not music or an alarm....any ideas about what it could be? I have an iPhone 7+! pic.twitter.com/ljf6Nwzu63,negative,0.9564884901046753,subjective,1.0
